"","Phylum","Subphylum","Class","Subclass","Order","Superorder","Family","Genus","Species","Hash"
"1005","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Oncaeidae","Oncaea","Oncaea scottodicarloi","6b6eb8dd418c8a0310d4683c9cb447c9301a6251"
"1006","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Oncaeidae","Oncaea","Oncaea scottodicarloi","8459bf0af94579a6d5d1de2259f140c483711418"
"1007","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Oncaeidae","Oncaea","Oncaea scottodicarloi","abac55254ce3ebc1d59d32c4b048971f2add155c"
"1008","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Oncaeidae","Oncaea","Oncaea scottodicarloi","1b524f78ed95d246bc83c59ca9285e985f95be45"
"1009","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Oncaeidae","Oncaea","Oncaea scottodicarloi","3b2a2a2dbbe6774780bde247a2444a1a72ff5398"
"1010","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Oncaeidae","Oncaea","Oncaea scottodicarloi","2735506ea0e9031972791815762c155feeb9394b"
"1011","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Sapphirinidae","Genus","Species","dfd1a7b684bae687ae1e274f3d5bc7bfd0256cfa"
"1012","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Oncaeidae","Oncaea","Oncaea scottodicarloi","85674515f95ef8384d16635ac606d4c0c53d1b89"
"1013","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Gymnoplea","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus","ed6f3b7fd52f265aaf2f97f6403f50a077940a0b"
"1014","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Gymnoplea","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus","d70f7dbd55afb1d68044e80f2142440d9779e66c"
"1015","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Sapphirinidae","Genus","Species","82c5a97e49f415a9b0d258681c6e35e36cce1edb"
"1016","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Sapphirinidae","Genus","Species","cbf5c0726d384316d22c563a5a8e5544d80ce93c"
"1017","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Gymnoplea","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus","e26f1d58d4f2520ec32b3e022480557afa6830b5"
"1018","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Gymnoplea","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus","93e28119be967e2932f453bc45374483a7d2c7d0"
"1019","Arthropoda","Crustacea","Hexanauplia","Copepoda","Cyclopoida","Podoplea","Oncaeidae","Oncaea","Oncaea scottodicarloi","3313fe019fff35868a394d3d3080d2479f74a04c"
"1020","Arthropoda","Crustacea","Branchiopoda","Diplostraca","Onychopoda","Cladocera","Podonidae","Pseudevadne","Pseudevadne tergestina","2d1dfb4d825a120371ec152ce4490c84f738245d"
"1021","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Eucarida","Sergestidae","Neosergestes","Neosergestes edwardsii","b80a125715dc8b3fa8d990cb273c2fa124127f87"
"1022","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Eucarida","Sergestidae","Eusergestes","Eusergestes arcticus","c1eb4696ff48e88b0f85f960b37292932f606e07"
"1023","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Eucarida","Sergestidae","Neosergestes","Neosergestes edwardsii","30d045bb3c00279f5b5f97e54d5d03106fd8186f"
"1024","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Eucarida","Sergestidae","Allosergestes","Allosergestes sargassi","579246ea6d913744ff16f5ea2844142f36105452"
"1025","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Eucarida","Sergestidae","Neosergestes","Neosergestes edwardsii","d7e7d64099c7d943a95c3946871ea8347e0d8b1a"
"1026","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Eucarida","Sergestidae","Neosergestes","Neosergestes edwardsii","d171d9643c54546671b17cc8152687ae7765675a"
"1027","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Vibiliidae","Vibilia","Vibilia australis","2fdbb79cdb04035fa8eaf3a2d2dbb232380c7180"
"1028","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Vibiliidae","Vibilia","Vibilia australis","0c48620c953a8c482951346384b1b1c659247a7e"
"1029","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","","","","2ad1393a5a4075f77b93321d57e0c0727ac2cade"
"1030","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Eurytheneidae","Eurythenes","Eurythenes gryllus","9f2deb97467abc9e8db1bf961b30aed8ae0c27d5"
"1031","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","","","","5abed67974734697cf324d9120f1d00b714dde5e"
"1032","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Paraphronimidae","Paraphronima","Paraphronima gracilis","920f75722272dca999a3bf9a69c8a4c4f5a30fa1"
"1033","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Uristidae","Abyssorchomene","Abyssorchomene distinctus","8d4cc2e8c7f20ba7e2a4c6ee4457f0a6a9b98d45"
"1034","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Phronimidae","Phronima","Phronima sedentaria","2544fe8eca19940eb64a6a41ea0515da53aa9948"
"1035","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Uristidae","Abyssorchomene","Abyssorchomene distinctus","8e4f0c342a3c7e2361044a3ce23b70006a809f4e"
"1036","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","","","","25e711f6c68cf710002cd14bce2a2a6b7cdc79ea"
"1037","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Hyperiidae","Themisto","Themisto japonica","62470302bf4a46aaf8ee6ca2c19f5fd24667a99d"
"1038","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Hyperiidae","Themisto","Themisto japonica","a155812b174fd2534a966f14f95982cbbe17cd8e"
"1039","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Hyperiidae","Themisto","Themisto japonica","afeef151dc0fc361636b471aab16d3ec80cf5d4a"
"1040","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","","","","b54f54efa1521499c08730d488740a337df4b531"
"1041","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Lestrigonidae","Lestrigonus","Lestrigonus bengalensis","7257d5f81a20a6e94a2c6a8fd4aec7c731f720ce"
"1042","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Uristidae","Abyssorchomene","Abyssorchomene distinctus","a8cc5e9ec195df95b2693c0109fed6291621491c"
"1043","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Uristidae","Abyssorchomene","Abyssorchomene distinctus","e520743d2cb2e76f450399dc490384c5e10d6c0a"
"1044","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Uristidae","Abyssorchomene","Abyssorchomene distinctus","ebcdf092f17292ae707cd362aafcba3ea80476d2"
"1045","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Phrosinidae","Primno","Primno brevidens","df6290a14c779978a627837be2dacff303717e2f"
"1046","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Phrosinidae","Primno","Primno brevidens","0b39665fa84a696115dd5f97bce42bf772721979"
"1047","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Uristidae","Abyssorchomene","Abyssorchomene distinctus","83b2f35b4a9f532a6275c73ae202ce1297c21aef"
"1048","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","","","","dcdd49e8cafe89681ae72d2d0990b2bd75b91414"
"1049","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Hyperiidae","Themisto","Themisto japonica","cd1ddf5b1a563fae8d1dee5a5aee991df3496e21"
"1050","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Uristidae","Abyssorchomene","Abyssorchomene distinctus","12125d98b61fa81f51559d22484b4ce4440cf2de"
"1051","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Vibiliidae","Vibilia","Vibilia australis","b780000e4f75a38561665e089d0593fa17a4e3a4"
"1052","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Lestrigonidae","","","c5b24714ab7733ab281c2be02ec80bc761bc7663"
"1053","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","","","","d69711cfd7987d048c1bdce50c7b32be973cf2c0"
"1054","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Hyperiidae","Themisto","Themisto japonica","dd375c3577c680f70f60388ad2b1d8d51bb65319"
"1055","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Hyperiidae","Themisto","Themisto japonica","54f738e45ff1bf984f6774a2af10e7181f5882ec"
"1056","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Phronimidae","Phronima","Phronima sedentaria","fc6ed0cb3c3be874cb5d6e9190a049a0e07c9a69"
"1057","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Peracarida","Paraphronimidae","Paraphronima","Paraphronima gracilis","a7a2295ffe8ea7a0d09cdf2bcf81e09e891d7ee7"
"1058","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Eucarida","Pandalidae","Heterocarpus","","711ed716c7a018f4769d6113423b13b7182a7b81"
"1059","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Eucarida","Pandalidae","","","f8f86801e22b8b64eb993c359e4b2262a1a0b10d"
"1060","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","67d000f98335b0eaf7c8d45becfca1c0f40ec002"
"1061","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5"
"1062","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","cdcb695162416c14e7c23bdbb3d462f274b89a4d"
"1063","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","09dd172b3307dd83f12bd082cbbc5b51f5dc8dc3"
"1064","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","6bf52f82e2c13cbbe482ca5d4c288d53219c6a9a"
"1065","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","b95338d3c9a7df5b78e7cc797e0df0c77a97ab62"
"1066","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","4080053ef98f9e41e14e125fad6da18a1d21fde7"
"1067","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Stylocheiron","Stylocheiron longicorne","6206693b8580d16f8817597db5eb720da006d4a3"
"1068","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","41e43e96d5324a96a0e32322c024a3294f926027"
"1069","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","02d615e4075cf9e5b2566a6d989f04efe9c35649"
"1070","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","22fb8943b148faa6fbba198a6894aa731540f0c7"
"1071","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","249c131ed1a59c91c188949a4b82dfac0fc8bf31"
"1072","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","c8d4ea4ae30de7d879692c6db92be3177a8bcb47"
"1073","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa gregaria","bfde302f2bd3de23ebb8e551c4a4af4d71790f62"
"1074","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","dc3f29a32f63affaa991e70a290c7a0293829438"
"1075","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","a273066f685de84587169c9e7872aad6045ee18d"
"1076","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa gregaria","423f318e1ce2c7c7032403e935963ef56fc4bc1d"
"1077","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","597e6fb3f12b9333c4f63a670b8224d032ee0c69"
"1078","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanopoda","Thysanopoda acutifrons","a64ae6c3a19ca4d404b1876c5f899d557eec2db3"
"1079","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa gregaria","51c23e438a6ba9470d39bacda8de6ee74f732860"
"1080","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa gregaria","6fb7914c9852c1abb1444f8ecfb3ee083a2ed602"
"1081","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","dade4df9edf7815f38c2a2fdf12b802079e94ad2"
"1082","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","deb96e171c888226cc15577e370c0cbf691e3dbf"
"1083","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","f5009060c5703e245311e4c71a35c536fee6cd92"
"1084","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","33f40334aebda5811ea7aba4861f6ed6325f842d"
"1085","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","a1e1ac867f2717f8ee7191dcde461a5f6c026ece"
"1086","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa gregaria","ae8bf3956bdfd36f586a4edc9e70a53543f66943"
"1087","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa gregaria","49b90024154644c1902b93b249a99b6dd3f0be59"
"1088","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","54212c41a53282fb6fba9b13eb4fac6bb7d8f5ba"
"1089","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","","","940d0e7d2813037c32f788775352809903f5e0b5"
"1090","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematobrachion","Nematobrachion sexspinosum","ae9d88ef9aff21f7aabc3aa9e4be866345010157"
"1091","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","a557ab5da8e886bb269254e584cd02cb85d68b92"
"1092","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanopoda","Thysanopoda acutifrons","b042601afb98bd685fe1b4d8318922cb508e95c4"
"1093","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa gregaria","921d3836608a8b6908cf7fc44c0ac9c1d28df582"
"1094","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","4cca0d6f762f13ca6278e0e6611374f3b9dfb377"
"1095","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanopoda","Thysanopoda acutifrons","cfbc5755f2e55484b97eb746df686121042bcd5a"
"1096","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa gregaria","56da29aff6f73f5a712ce058358c79d4626dd525"
"1097","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa raschii","600d2ce61d955885fd0c2746c7d497a113cc27bd"
"1098","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa raschii","035ddb4bc75cc9920341d2197ee2a4f7b1991508"
"1099","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","2c6aeb2dfa423722fc404f104472e07a304aed95"
"1100","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","3d62d748da1f8db006393409f17331b6473aa9ca"
"1101","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","9f0e048b76588ccacd5ac969aeb31bca48c617f4"
"1102","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","f0583c5936e30edf20feefdc110e8f6450ef2b6e"
"1103","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","a6bbd363010d7a80d6fe50045865762d8cb541a3"
"1104","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa gregaria","16d3472e6d0c028b87f0b97c135b665c2f274702"
"1105","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","38bd7c41421d8b81bc3461f71c588bdfd94ae9cc"
"1106","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","95c5d6d3bc61653146dfb7203d38a9ed5c826c72"
"1107","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa raschii","2a55a68ce4b253142e2f2c6da2ee4dd951a79c89"
"1108","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa raschii","846081875d9c7ca2a43da7e2c77c0bd37813d375"
"1109","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","007e66a23128f9cdc9201fee62eaa8641c866cdf"
"1110","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","60d06f87e67fb1baabba2f76a05d539d262bd03c"
"1111","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","ba126f9a6a51f80763c9c6a571a9fe7d2f8c3083"
"1112","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","5c80478159e0a3a3fe178fe01c0cc4718d36b303"
"1113","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Species","844d34447b0d87d2f7fe4cc7277caee48d8d0fb2"
"1114","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","8cb53bc1f6e0c4115089c8afa37443b9205efac6"
"1115","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa raschii","ff3b5bb99826ecfc3d363beb94b2479eda1e1f2b"
"1116","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Nematoscelis","Nematoscelis difficilis","60df5e6adceb53cde3a9e7fcbaa84d52b55453f3"
"1117","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Thysanoessa","Thysanoessa raschii","26f89cdb4609121519a22d81a3f9ceb8b29659a8"
"1118","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Euphausiacea","Eucarida","Euphausiidae","Euphausia","Euphausia pacifica","6a2c6f7903d4641d98bc3ccdbc3a0f0569a51b1d"
