"","size_fraction","sample_id","object_annotation_category","dryweight_C_mg_sum_taxa","dryweight_C_ug_sum_taxa","dryweight_C_mg_sum_sample","dryweight_C_ug_sum_sample","sample_conc","sample_tot_vol","acq_sub_part","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","max_size","cycle","Sample_ID_short","PC1","Longitude","Latitude","log10_dryweight_C_ug_m2_taxa","dryweight_C_mg_m2_taxa","log10_dryweight_C_ug_m2_sample","dryweight_C_mg_m2_sample","biomass_prop_taxa","biomass_taxa_clr"
"344","1-2","c3_t7_h26","Chaetognatha",7.8483321534177e-05,0.078483321534177,10.8265538844149,10826.5538844149,13.9796249432224,280.2,18.1818181818182,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,-2.54486914130034,0.00109716739934612,9.28975708847334,151.351162731708,7.24915077983916e-06,-4.09780620337859
"345","1-2","c3_t7_h26","Copepoda<Maxillopoda",1.76030884362371,1760.30884362371,10.8265538844149,10826.5538844149,41.4837242501203,280.2,53.953488372093,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,7.47324455196915,73.0241666639341,9.28975708847334,449.125775920137,0.162591796283184,6.99893478788316
"346","1-2","c3_t7_h26","Eucalanidae",0.577633500481067,577.633500481067,10.8265538844149,10826.5538844149,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,6.35893958534454,4.44130483025129,9.28975708847334,83.2431395024392,0.0533534037375073,4.19909467993287
"347","1-2","c3_t7_h26","Eumalacostraca",3.22037820330589,3220.37820330589,10.8265538844149,10826.5538844149,29.3135260528194,280.2,38.125,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,8.07725408608404,94.4006403625391,9.28975708847334,317.36446935305,0.297451824254226,7.25569217694936
"348","1-2","c3_t7_h26","Hydrozoa",0.615119265317429,615.119265317429,10.8265538844149,10826.5538844149,27.4599775670439,280.2,35.7142857142857,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,6.42181617635045,16.8911612266732,9.28975708847334,297.296926794426,0.0568157949320243,5.53493528718908
"349","1-2","c3_t7_h26","Oikopleuridae",0,0,10.8265538844149,10826.5538844149,42.2883654532477,280.2,55,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,-Inf,0,9.28975708847334,457.837267263416,0,-8.80478125058227
"350","1-2","c3_t7_h26","Oithonidae",0.0168849122561955,16.8849122561955,10.8265538844149,10826.5538844149,76.8879371877231,280.2,100,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,2.82642045727061,1.29824607297458,9.28975708847334,832.431395024392,0.00155958326504076,2.96916609593528
"351","1-2","c3_t7_h26","Ostracoda",0.679398938753127,679.398938753127,10.8265538844149,10826.5538844149,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,6.52120849368983,5.22375829282562,9.28975708847334,83.2431395024392,0.0627530187358268,4.36136325101884
"352","1-2","c3_t7_h26","Poecilostomatoida",0.118146553197774,118.146553197774,10.8265538844149,10826.5538844149,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,4.77192583010347,0.90840447612164,9.28975708847334,83.2431395024392,0.0109126647739544,2.6120896813553
"353","1-2","c3_t7_h26","Polychaeta",0.0583576865635169,58.3576865635169,10.8265538844149,10826.5538844149,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,4.06659108207923,0.448700213891652,9.28975708847334,83.2431395024392,0.00539023655971677,1.90676621142632
"354","1-2","c3_t7_h26","tetrazoid",1.57506356009513,1575.06356009513,10.8265538844149,10826.5538844149,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,7.36205090606143,12.1103388075266,9.28975708847334,83.2431395024392,0.145481524122138,5.20220457480212
"355","1-2","ct1_t1_h28","Calanoida",5.65441386942197,5654.41386942197,14.0838973566329,14083.8973566329,1.15070330562468,279,57.5294117647059,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,8.64019173497713,6.5065527309139,9.55278739230696,16.2063872443562,0.401480763899417,6.75466090109211
"356","1-2","ct1_t1_h28","Chaetognatha",0.00013944864741116,0.13944864741116,14.0838973566329,14083.8973566329,1.2310796297021,279,61.5478260869565,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,-1.97005886440953,0.00017167238921739,9.55278739230696,17.3383991425661,9.90128256973455e-06,-3.73145596955071
"357","1-2","ct1_t1_h28","Copepoda<Maxillopoda",5.53207469400792,5532.07469400792,14.0838973566329,14083.8973566329,0.966096609660966,279,48.3,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,8.61831819486413,5.34451860627228,9.55278739230696,13.6064054870561,0.392794306428436,6.55792292982221
"358","1-2","ct1_t1_h28","Eucalanidae",0.163778708461655,163.778708461655,14.0838973566329,14083.8973566329,0.988098809880988,279,49.4,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,5.09851617799861,0.161829546914807,9.55278739230696,13.916282216575,0.0116287916841798,3.06069969692158
"359","1-2","ct1_t1_h28","Eumalacostraca",1.60708772800055,1607.08772800055,14.0838973566329,14083.8973566329,0.967596759675967,279,48.375,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,7.38217895541147,1.55501287812835,9.55278739230696,13.6275334458869,0.114108168165801,5.32333984078105
"360","1-2","ct1_t1_h28","Harpacticoida",0.0630676346087327,63.0676346087327,14.0838973566329,14083.8973566329,1.87018701870187,279,93.5,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,4.14420771575049,0.117948271545485,9.55278739230696,26.3395220091045,0.00447799589926935,2.74442523460623
"361","1-2","ct1_t1_h28","Hydrozoa",0.667759542862964,667.759542862964,14.0838973566329,14083.8973566329,0.8000800080008,279,40,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,6.50392814295941,0.534261060396411,9.55278739230696,11.2682447097773,0.0474129799411295,4.2549976175648
"362","1-2","ct1_t1_h28","Oikopleuridae",0,0,14.0838973566329,14083.8973566329,1.64683134980165,279,82.3333333333333,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,-Inf,0,9.55278739230696,23.1938036942917,0,-6.63107588233488
"363","1-2","ct1_t1_h28","Ostracoda",0.313385435936141,313.385435936141,14.0838973566329,14083.8973566329,1.27568312386794,279,63.7777777777778,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,5.74743385767472,0.399780511889733,9.55278739230696,17.966590176145,0.0222513291598614,3.96503499329616
"364","1-2","ct1_t1_h28","Poecilostomatoida",0.0263523197586298,26.3523197586298,14.0838973566329,14083.8973566329,0.8000800080008,279,40,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,3.27155630749303,0.0210839642033242,9.55278739230696,11.2682447097773,0.0018710956982528,1.02308124649871
"365","1-2","ct1_t1_h28","Salpida",0.0558379749269551,55.8379749269551,14.0838973566329,14083.8973566329,3.34033403340334,279,167,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,4.02245419216174,0.18651748800483,9.55278739230696,47.0449216633203,0.0039646678410829,3.20267292064227
"366","1-2","ct1_t2_h29","Amphipoda",0,0,9.90578377804333,9905.78377804333,0.4000400040004,278,20,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,-Inf,0,9.20087408553699,3.96270978219555,0,-5.08617857347768
"367","1-2","ct1_t2_h29","Calanoida",2.11998501447402,2119.98501447402,9.90578377804333,9905.78377804333,1.04894210351268,278,52.4418604651163,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,7.65916429899674,2.22374154049773,9.20087408553699,10.3905936730825,0.214014868684401,7.22594254423793
"368","1-2","ct1_t2_h29","Chaetognatha",4.93920024927762e-05,0.0493920024927762,9.90578377804333,9905.78377804333,0.880534980872389,278,44.0223463687151,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,-3.0079667607531,4.34913859702257e-05,9.20087408553699,8.72238912952541,4.98617813587412e-06,-3.40924303543558
"369","1-2","ct1_t2_h29","Copepoda<Maxillopoda",3.17364977563326,3173.64977563326,9.90578377804333,9905.78377804333,0.874754142080875,278,43.7333333333333,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,8.06263755335783,2.77616328674923,9.20087408553699,8.66512539040094,0.320383509951813,7.44782035536942
"370","1-2","ct1_t2_h29","Doliolida",0.00168968088854335,1.68968088854335,9.90578377804333,9905.78377804333,1.6001600160016,278,80,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,0.52453968775848,0.00270375979764913,9.20087408553699,15.8508391287822,0.00017057518379198,0.517326665087034
"371","1-2","ct1_t2_h29","Eucalanidae",0.210551660121441,210.551660121441,9.90578377804333,9905.78377804333,0.65006500650065,278,32.5,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,5.34973103926667,0.136872266305567,9.20087408553699,6.43940339606777,0.0212554266112833,4.43811279883606
"372","1-2","ct1_t2_h29","Eumalacostraca",3.61807382287686,3618.07382287686,9.90578377804333,9905.78377804333,1.07510751075108,278,53.75,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,8.19369707008009,3.88981834142677,9.20087408553699,10.6497825396505,0.36524861676231,7.7851119199813
"373","1-2","ct1_t2_h29","Euphausiacea",0.00131097543230444,1.31097543230444,9.90578377804333,9905.78377804333,0.4000400040004,278,20,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,0.270771464944981,0.000524442617183494,9.20087408553699,3.96270978219555,0.000132344442568016,-1.10753929970537
"374","1-2","ct1_t2_h29","Hydrozoa",0.0745835125890165,74.5835125890165,9.90578377804333,9905.78377804333,1.6001600160016,278,80,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,4.31191947191212,0.119345554697896,9.20087408553699,15.8508391287822,0.00752928937883084,4.3010985054598
"375","1-2","ct1_t2_h29","Ostracoda",0.66953026095158,669.53026095158,9.90578377804333,9905.78377804333,0.6000600060006,278,30,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,6.50657636343999,0.401758332404189,9.20087408553699,5.94406467329333,0.0675898319561172,5.51486724746016
"376","1-2","ct1_t2_h29","Salpida",0.0363596830738213,36.3596830738213,9.90578377804333,9905.78377804333,0.8000800080008,278,40,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,3.59346055292974,0.0290906555246095,9.20087408553699,7.9254195643911,0.00367055085074786,2.88975231305302
"377","1-2","ct1_t3_h30","Amphipoda",0,0,0.425371577436501,425.371577436501,57.3291769680032,279.09,80,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,-Inf,0,6.05296308679752,24.3862024400158,0,-7.49026990681444
"378","1-2","ct1_t3_h30","Calanoida",0.0366410998450669,36.6410998450669,0.425371577436501,425.371577436501,38.2194513120021,279.09,53.3333333333333,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,3.60117055696095,1.40040273154674,6.05296308679752,16.2574682933439,0.0861390412257542,4.35942255957726
"379","1-2","ct1_t3_h30","Chaetognatha",2.02455716295691e-05,0.0202455716295691,0.425371577436501,425.371577436501,32.4286253556382,279.09,45.2525252525253,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,-3.89981919430418,0.000656536057486032,6.05296308679752,13.7942155216251,4.75950268035746e-05,-3.29076076189908
"380","1-2","ct1_t3_h30","Copepoda<Maxillopoda",0.213045139975852,213.045139975852,0.425371577436501,425.371577436501,38.2194513120021,279.09,53.3333333333333,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,5.3615040680258,8.14246835456576,6.05296308679752,16.2574682933439,0.500844793767763,6.11975015799269
"381","1-2","ct1_t3_h30","Doliolida",0.00233314130974668,2.33314130974668,0.425371577436501,425.371577436501,57.3291769680032,279.09,80,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,0.847215561177867,0.133757071037826,6.05296308679752,24.3862024400158,0.00548494876833884,2.01100029073292
"382","1-2","ct1_t3_h30","Eucalanidae",0.026211079609816,26.211079609816,0.425371577436501,425.371577436501,28.6645884840016,279.09,40,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,3.26618220724686,0.751329810736781,6.05296308679752,12.1931012200079,0.0616192547884298,3.73675830627943
"383","1-2","ct1_t3_h30","Hydrozoa",0.0697332469692504,69.7332469692504,0.425371577436501,425.371577436501,28.6645884840016,279.09,40,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,4.24467720503122,1.99887482802681,6.05296308679752,12.1931012200079,0.163934899904449,4.71524499722026
"384","1-2","ct1_t3_h30","Ostracoda",0.077387624155139,77.387624155139,0.425371577436501,425.371577436501,28.6645884840016,279.09,40,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,4.34882687317472,2.21828440016164,6.05296308679752,12.1931012200079,0.181929466518461,4.81939417053985
"385","1-2","ct1_t4_h31","Amphipoda",0,0,4.22269039009822,4222.69039009822,22.0932516178805,327.6294556,40,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,-Inf,0,8.34822773709073,93.2929612928459,0,-7.91062186583322
"386","1-2","ct1_t4_h31","Calanoida",0.690348694098806,690.348694098806,4.22269039009822,4222.69039009822,25.7230150497581,327.6294556,46.5717142857143,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,6.53719682370948,17.7578498478844,8.34822773709073,108.620328454965,0.163485510497668,6.47913182537927
"387","1-2","ct1_t4_h31","Chaetognatha",0.000119255579526187,0.119255579526187,4.22269039009822,4222.69039009822,27.0385366761528,327.6294556,48.9534761904762,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,-2.12648636182868,0.00322449636085466,8.34822773709073,114.175368984709,2.82416110368473e-05,-2.13157844844676
