Hash,Kingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Family,Genus,Species
9914f545f5a948a8fa1313830d14347c7957bca4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a1913f2a89fdd5f0b3142252aa892fedf9eac569,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
aae8178f254faeace27bc7f149d04ae39e969184,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
aae88932ebaa3b4356cc1ac8e2900062b8c02b91,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
b01dc3a46e2f8e6c7f62626ce5fdef536ad6f5ee,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
b3f958033acba48eaf4f6c188f3de319a171edc4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
bbc5268ac699d6344bdbf111a07d8ffe83abc096,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
c000b009de1240e446e804d92da614282f91fcfd,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
c2f5a61d7246bc85d7ab884114b5ec3dc9d1047a,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
cad87cdffdb1b5ae41c39a65f7bdba109a7e7f04,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
ccab7811caf316028e077812127e88647bcec5fe,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
e5a7ea65dc37f413100bcd12e9d5e6d77f567471,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
e6ccbbd8a64fb47f28589c9c954550ff2f9491f9,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
f2ba38c5df38c42d168ce85b61c6b0e7d6062454,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f2e4bc4f12ef68e8bfdcab5485a50b2b39b6174e,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Metridinidae,Metridia,Metridia lucens
fc63b78ffa75720fdcdc474c0b73f8ea13a7d55b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
fd18616e2fe3344caa7a17e46c7b073eb1f82889,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
068a040b5fd0c6779cceebb744bd1ed1ae094f50,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
0d6de660a5c61dc7f9506fefc67ad1df3d412264,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
1bda6993448f238e0d80554c16583a82adf04bcd,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
1c496648990f4b4f7fa1f4f2facf3a3e9e2eb99d,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Scolecitrichidae,Lophothrix,Lophothrix humilifrons
388fd456964ac1bc2a2bc7dd5567b0f8297390f1,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3bda6b8265a3be4b89e9679effa242912ccae21a,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
49f0f47945dc262ce92b1b45246eb7f7e00584c3,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
49f8beca58d8ec722e7c932a350985fabf390389,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
61109be8e4eaa31dc08c9d41eb1983daf6f7e306,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
665ffd1f802a2b8bdf00651abf691453b2ed9c11,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
6d72493a02641dd406258dfee11314e68173d95c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
75d23efcebef6cf45d0c89fc24e8b39c75f23f63,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
7ef1931543404dc6b4c9d8f125af3c7cbac725bf,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
7f3f09e7aaeca38d8b3c196e268a44547bd702ad,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a1c2f244b3f2f3385ffb6800fc9248a7a3b637fe,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a23e441778f1ba155328eef50177426627150440,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a268d66d44cb6611a89f0d6b19351e7211d00413,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis edentata
ba9659a909d7c0c2f8ec717ec9f47ce5208b5cf1,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
bb767f16bcc14e02f38367f339d600ac37f18b22,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
bd61f79f0c8ac847f6ab3078be3710a25c22f374,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus bungii
be056053ac380e04b78c02a833729dd24ea8003c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
e40664523684413451f34a563bab3729e8cea43e,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
eb957aedba465cae86ca758944481cb2a93cc3ff,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
ed4dfdf814e63cfdf8763417d10ff39be83d3bd0,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5c28a6bc502baaa36e8b3499c825700bf4f38a48,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
dfcaf6fd5b93d97d7912f53780f528edfa4e6b5c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
060994cd507682e8b605dfb73143940a7519a1ee,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
0c99fd8cea007e998b175214351ada3406ceaa85,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
0f9929732f357da1950dc98fa7acfd0d21c26f71,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
4469c88e54901b448146de719c182e5e710ff9ed,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Pontellidae,Labidocera,Labidocera trispinosa
49dd1d8ffc0ebbc88a88afa525f38ec83f214c0c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
512114ef03f0ffc93f19b196509caea53ea5b603,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
58d4d96b3102add9c47e7a0c348057ed7cc4e4cf,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
59b78d43ad1b10bdc85d94c4b7b7c9ce80b34c0b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
61e0aaaa36daa8a4d7ff39045de6898f85b76194,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Clausocalanus,Species
635948ec71037fded95e60a8cb9f18095aa3daaf,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
7054de8103f01958abd3b9f926b00e67b401790f,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
72f38b97475652d12fcd4a50a13f9529d8dd9a75,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
8605a7dcc312f6e7a9da2abbea77d4d37a1c3adc,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
897231f3a107c83a9c913b634d0b2aea49f97ec7,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
8d4e82bd7c97dd6d624c3385ac07b0c9bd824200,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a10e50e0e9ece9c32d19555da44bbe1860d3d313,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
ac76fc6bf9aa69b1c97ade584f33d367938ebba8,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
ad93a0642d094658a9b7d6d92fa2408d332424dc,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
b297100644045ab353d5c4215e56a544003a7b0e,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Pontellidae,Labidocera,Labidocera trispinosa
c97cc4e27bdd4203fbc410aa23e5e30db9adfd73,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
dc1946d5c2b5062a98db72ecb7b091fdedd94e13,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
df96d7fcc9b32a5ecc545e98cb3c9d98642d8567,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
df9e9ba4963eb69bc2f1eb18717ac9c52bba2539,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
ebe112d68f53d004bed17ae894cdc2e396628087,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
f6014d3f23999c64c0f5f66c1ba62c356c9a09a0,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
0f176b92a7b941c6459e4648d8bb94725ede1cab,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
336326330559e26bba2ca780a0b90188284d995b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
5d6bc2fd7b3d5ebf166fc97cab0b98c3e4cb2574,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
61ae4f3f50853aa75d8c323233872d3f53943be4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
7eb1c2f82d9653f64608154d38944b09e76d55c5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
ac2e5da2fda8b2ccdcdfc15dd15da8730d3f746a,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
c1640379637f071e28f9393dfdec799b374f443d,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
c498e3f34439ebc5e2c661450405703385551ad5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
c512b390c2ed88e9ce6c46852d506f89d2996f02,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
e9dc4d16323088d3679a8a1cd06ac873d9ac45f7,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
08cb333838d89a80ed37612cb8dcce15aa199059,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
2f622391b72c9596fde859ba967ce9d555c4e2f4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
3843e20d9844474b63eb66170a1666689c49e7cc,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
7d9394656d4780970e0d01c0ca2242183fbb2585,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Euchaeta,Euchaeta marina
8ede64fd0c6489f6b0c82fea801448eefb86de32,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Clausocalanus,Species
fb7a10dc7ff448d4de2babdc067fecdeffdbba56,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Ctenocalanus,Ctenocalanus vanus
348bd27d3eda1444a0855cfa0248f6887759ed33,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
3cdf5afb11e35909f8b39f5232506fa52692f0ad,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
57f16d1dad2209055874f6371a260cd4cdb76de7,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
64885004d5299fc18037822ba3f75da33efb492c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
66030e5324d5f9c9bbb28c85a62e1d8b8e8549a8,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
71a990ba10031ad5497795f194362aa44a29dc8b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
724d3952bf6a51919db1f73f97de0787b6799fc9,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
77869a877e848de57b3fa32f0d30715653e4a3e7,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
ef9a820103ae5a9052a637321f6e75b180346e03,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
0a77474508506a951ae042ab14564ebe7a8997c6,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
0d630bf1e4606c23f7e853e29fb8eaea372ecdba,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
0e3319d5a880a077d0bc5fabe464d0c5e81a19f1,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
1e9ead786a32e13b537d28ac2c8613108b18c4fa,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
1f2f8eb887f02e58f88f51d0e81ea575b78fafab,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3233a5be9d288612c5da05c92d62a9b5d960076c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3d2154f1f89eee8572f0ed071b6aaf650f5ea94a,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
41752b23043266e14a410adcc992cf93ae1a42ae,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
564d4138d9d4136025fd1cc4ff79dbea5e9fc159,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
68042875e3812ac0b72b844ab1e192f5f65cb7ce,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
8ec239086a806c97735c8916cd2fd7646c44a0de,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
9bb42ccb78fb29277862e0cc03404a4aa9194ac7,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
aea45f8036d56e6db86a45d2b52aa5748b34233d,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
b7ebdbb6985dc7198364f9de49dffda452e1647c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
d1f3cf55d4184aa31655a8e64ef8f59fc1f6549b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
de6026aca95bad93bb425a5d998c84e766054926,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis edentata
e334115a4394204afddc7c9b957aa39ea2a1553d,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
ea6b75c68344d7e1630c66929dc8a6a05aa3322d,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f76b048d8838d067aa34061f6cd86c182a60282f,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
385df5acad861e1f4f7ec70e17b1b67e2a7b3436,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
85c2cce0b81b547ebd05f5623ce7881e5a8db540,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Cyclopoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
c36bee650bbfe317ff8fc6a7a27c05a467461e6d,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Cyclopoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Cyclopoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
46ba927c417c82c762b4cdd54a530d1d699a330e,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
6b6eb8dd418c8a0310d4683c9cb447c9301a6251,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
8459bf0af94579a6d5d1de2259f140c483711418,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
abac55254ce3ebc1d59d32c4b048971f2add155c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
1b524f78ed95d246bc83c59ca9285e985f95be45,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
3b2a2a2dbbe6774780bde247a2444a1a72ff5398,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
2735506ea0e9031972791815762c155feeb9394b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
dfd1a7b684bae687ae1e274f3d5bc7bfd0256cfa,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Sapphirinidae,Genus,Species
85674515f95ef8384d16635ac606d4c0c53d1b89,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
ed6f3b7fd52f265aaf2f97f6403f50a077940a0b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Cyclopoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
d70f7dbd55afb1d68044e80f2142440d9779e66c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Cyclopoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
82c5a97e49f415a9b0d258681c6e35e36cce1edb,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Sapphirinidae,Genus,Species
cbf5c0726d384316d22c563a5a8e5544d80ce93c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Sapphirinidae,Genus,Species
e26f1d58d4f2520ec32b3e022480557afa6830b5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Cyclopoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
93e28119be967e2932f453bc45374483a7d2c7d0,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Cyclopoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
3313fe019fff35868a394d3d3080d2479f74a04c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Podoplea,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
2d1dfb4d825a120371ec152ce4490c84f738245d,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Cladocera,Onychopoda,Podonidae,Pseudevadne,Pseudevadne tergestina
b80a125715dc8b3fa8d990cb273c2fa124127f87,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Sergestidae,Neosergestes,Neosergestes edwardsii
c1eb4696ff48e88b0f85f960b37292932f606e07,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Sergestidae,Eusergestes,Eusergestes arcticus
30d045bb3c00279f5b5f97e54d5d03106fd8186f,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Sergestidae,Neosergestes,Neosergestes edwardsii
579246ea6d913744ff16f5ea2844142f36105452,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Sergestidae,Allosergestes,Allosergestes sargassi
d7e7d64099c7d943a95c3946871ea8347e0d8b1a,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Sergestidae,Neosergestes,Neosergestes edwardsii
d171d9643c54546671b17cc8152687ae7765675a,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Sergestidae,Neosergestes,Neosergestes edwardsii
2fdbb79cdb04035fa8eaf3a2d2dbb232380c7180,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Vibiliidae,Vibilia,Vibilia australis
0c48620c953a8c482951346384b1b1c659247a7e,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Vibiliidae,Vibilia,Vibilia australis
2ad1393a5a4075f77b93321d57e0c0727ac2cade,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,,,
9f2deb97467abc9e8db1bf961b30aed8ae0c27d5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Eurytheneidae,Eurythenes,Eurythenes gryllus
5abed67974734697cf324d9120f1d00b714dde5e,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,,,
